Symbol,Date,Open,High,Low,Close,Volume
KLOC.OB,02-Jul-2021,0.008,0.008,0.008,0.008,1000
KLSVF.OB,02-Jul-2021,0.056,0.056,0.05,0.05,79500
KLYG.OB,02-Jul-2021,0.16,0.16,0.1545,0.1545,4900
KMTUF.OB,02-Jul-2021,25.235,25.235,25.235,25.235,100
KMTUY.OB,02-Jul-2021,24.42,25.4499,24.42,25.16,100600
KNBWY.OB,02-Jul-2021,19.53,19.608,19.5,19.5,9400
KNCAY.OB,02-Jul-2021,11.1192,11.35,11.1192,11.1192,400
KNDYF.OB,02-Jul-2021,0.0197,0.024,0.0197,0.024,164100
KNKT.OB,02-Jul-2021,0.0029,0.003,0.0029,0.003,153400
KNNGF.OB,02-Jul-2021,107.35,107.35,107.35,107.35,100
KNOS.OB,02-Jul-2021,0.0567,0.0567,0.0503,0.052,454700
KNRLF.OB,02-Jul-2021,0.7836,0.8359,0.73,0.7963,81300
KNRRY.OB,02-Jul-2021,28.05,28.1,27.86,28.0301,821500
KNTNF.OB,02-Jul-2021,7.3,7.49,7.2,7.45,298800
KNWN.OB,02-Jul-2021,3.75,3.95,3.5,3.8,36700
KNYJY.OB,02-Jul-2021,40.706,41.04,40.706,40.905,7400
KOAN.OB,02-Jul-2021,0.4205,0.45,0.4,0.45,11300
KOMOF.OB,02-Jul-2021,0.085,0.085,0.085,0.085,200
KONA.OB,02-Jul-2021,0.071,0.071,0.0602,0.0602,7600
KONMY.OB,02-Jul-2021,28.365,28.365,28.18,28.18,2800
KOOYF.OB,02-Jul-2021,0.2178,0.222,0.2065,0.2195,125700
KOREF.OB,02-Jul-2021,0.5319,0.5467,0.53,0.5467,2900
KOSK.OB,02-Jul-2021,0.0125,0.0125,0.0101,0.0119,866700
KOTMY.OB,02-Jul-2021,61.25,61.25,61.25,61.25,5900
KOVR.OB,02-Jul-2021,0.0001,0.0001,0.0001,0.0001,71600
KPAY.OB,02-Jul-2021,0.0042,0.0043,0.0039,0.0043,9461300
KPCPY.OB,02-Jul-2021,14.8104,14.85,14.68,14.73,6000
KPELY.OB,02-Jul-2021,7.9,7.9,7.9,7.9,1100
KPIFF.OB,02-Jul-2021,0.095,0.0974,0.095,0.0969,15200
KPLUY.OB,02-Jul-2021,7.2,7.2,7.2,7.2,400
KPOC.OB,02-Jul-2021,0.01,0.01,0.0085,0.01,142300
KPZIF.OB,02-Jul-2021,0.184,0.184,0.1613,0.1613,131200
KRBF.OB,02-Jul-2021,0.2,0.2,0.2,0.2,3900
KRED.OB,02-Jul-2021,0.0051,0.006,0.0051,0.006,11000
KREVF.OB,02-Jul-2021,0.88,0.88,0.875,0.875,1600
KRFG.OB,02-Jul-2021,0.0147,0.0147,0.0131,0.0144,14670400
KRKNF.OB,02-Jul-2021,0.45,0.4804,0.45,0.471,97000
KRNIF.OB,02-Jul-2021,38.1809,38.1809,38.1759,38.1759,135800
KROEF.OB,02-Jul-2021,1.8,2.12,1.8,2.02,322700
KRRGF.OB,02-Jul-2021,3.22,3.2395,3.2,3.2371,20200
KRYAF.OB,02-Jul-2021,143.95,143.95,143.95,143.95,100
KRYAY.OB,02-Jul-2021,142.25,143.2,140.49,140.78,2300
KSANF.OB,02-Jul-2021,24.6736,24.6736,24.6736,24.6736,100
KSFTF.OB,02-Jul-2021,5.66,5.66,5.66,5.66,1700
KSHB.OB,02-Jul-2021,1.25,1.25,1.1,1.13,665100
KSKGF.OB,02-Jul-2021,0.654,0.654,0.654,0.654,1300
KSLLF.OB,02-Jul-2021,3.88,4.5,3.88,4.25,1500
KSRYY.OB,02-Jul-2021,32.02,32.19,31.94,32.04,26700
KSSRF.OB,02-Jul-2021,0.1787,0.1787,0.1582,0.1582,2400
KTBA.OB,02-Jul-2021,31.175,31.175,31.175,31.175,400
KTEL.OB,02-Jul-2021,0.7525,0.7799,0.73,0.7798,9600
KTGDF.OB,02-Jul-2021,0.311,0.311,0.2601,0.2749,22100
KTPPF.OB,02-Jul-2021,0.185,0.185,0.185,0.185,9000
KTYCF.OB,02-Jul-2021,6.26,6.26,6.1524,6.1524,2400
KUBTY.OB,02-Jul-2021,99.87,102.24,99.87,101.7,12800
KUKAY.OB,02-Jul-2021,63.57,63.57,63.57,63.57,100
KUYAF.OB,02-Jul-2021,1.32,1.35,1.3,1.32,30500
KVLQF.OB,02-Jul-2021,0.195,0.2188,0.195,0.2146,53500
KWBT.OB,02-Jul-2021,0.0115,0.0119,0.0092,0.0111,2265800
KWEMF.OB,02-Jul-2021,0.9868,0.9868,0.8886,0.9117,22200
KWHIY.OB,02-Jul-2021,8.696,8.7,8.46,8.46,1000
KXINW.OB,02-Jul-2021,0.12,0.12,0.12,0.12,4300
KXPLF.OB,02-Jul-2021,0.16,0.16,0.1359,0.145,475200
KXSCF.OB,02-Jul-2021,134,134.1309,133.4611,134.1309,1300
KYCCF.OB,02-Jul-2021,527.7,527.7,496.7,514.995,1400
KYNC.OB,02-Jul-2021,0.0071,0.0075,0.0061,0.0071,47748300
KYOCY.OB,02-Jul-2021,61.64,61.805,61.64,61.69,3600
KYSRW.OB,02-Jul-2021,0.02,0.02,0.02,0.02,800
KYZN.OB,02-Jul-2021,2.39,2.39,2.39,2.39,100
KZMYY.OB,02-Jul-2021,5.68,5.68,5.42,5.585,5600
LAAB.OB,02-Jul-2021,0.3003,0.37,0.26,0.34,91900
LADFF.OB,02-Jul-2021,0.06,0.06,0.06,0.06,17200
LANZ.OB,02-Jul-2021,0.1501,0.5,0.1501,0.5,2500
LASLY.OB,02-Jul-2021,0.0086,0.0086,0.0082,0.0082,12000
LATF.OB,02-Jul-2021,0.0004,0.0005,0.0003,0.0004,18321100
LAXAF.OB,02-Jul-2021,0.0055,0.0055,0.0055,0.0055,100
LAZYW.OB,02-Jul-2021,5.5,5.5,4.85,4.98,4400
LBAS.OB,02-Jul-2021,0.0131,0.021,0.0131,0.021,2431200
LBCMF.OB,02-Jul-2021,0.3836,0.3836,0.3776,0.3808,50200
LBLCF.OB,02-Jul-2021,62.11,62.48,62.11,62.48,900
LBRG.OB,02-Jul-2021,0.009,0.009,0.009,0.009,100
LBRMF.OB,02-Jul-2021,0.22,0.235,0.21,0.23,156200
LBSR.OB,02-Jul-2021,1.1,1.1,1.04,1.1,5700
LBTI.OB,02-Jul-2021,1.32,1.48,1.3,1.47,2100
LBUY.OB,02-Jul-2021,0.1365,0.1399,0.1106,0.1249,546000
LCDX.OB,02-Jul-2021,0.37,0.43,0.35,0.39,14600
LCKYF.OB,02-Jul-2021,0.475,0.475,0.475,0.475,14100
LCLP.OB,02-Jul-2021,0.0046,0.0049,0.0042,0.0048,10922300
LCRTF.OB,02-Jul-2021,0.6603,0.6603,0.6603,0.6603,1500
LCSHF.OB,02-Jul-2021,8.7,8.7,8.7,8.7,200
LDDAF.OB,02-Jul-2021,0.0313,0.0313,0.029,0.0313,800
LDDFF.OB,02-Jul-2021,0.52,0.5787,0.4671,0.4671,7500
LDNXF.OB,02-Jul-2021,109.511,109.511,108.88,108.88,800
LDSCY.OB,02-Jul-2021,9.9,9.9,9.9,9.9,59500
LDSI.OB,02-Jul-2021,0.0038,0.0038,0.0022,0.0038,37300
LDSN.OB,02-Jul-2021,15.25,15.5,15.25,15.5,200
LEAS.OB,02-Jul-2021,0.0011,0.0012,0.0011,0.0011,4895000
LEAT.OB,02-Jul-2021,19,19,18.8,18.8,4500
LECRF.OB,02-Jul-2021,0.8,0.8091,0.66,0.7339,57700
LEFUF.OB,02-Jul-2021,18.38,18.38,18.38,18.38,500
LEHKQ.OB,02-Jul-2021,0.1502,0.1502,0.1502,0.1502,6600
LEHLQ.OB,02-Jul-2021,0.1261,0.1261,0.126,0.126,3000
LEHNQ.OB,02-Jul-2021,0.163,0.25,0.163,0.163,2200
LEMIF.OB,02-Jul-2021,0.1978,0.21,0.1931,0.2022,33700
LEMLF.OB,02-Jul-2021,0.2,0.2892,0.2,0.2892,17500
LFAP.OB,02-Jul-2021,0.0291,0.03,0.0275,0.0275,607500
LFCOF.OB,02-Jul-2021,0.005,0.005,0.005,0.005,75000
LFER.OB,02-Jul-2021,0.115,0.12,0.111,0.111,19000
LFIN.OB,02-Jul-2021,0.13,0.13,0.13,0.13,5200
LFPI.OB,02-Jul-2021,0.0065,0.0065,0.0065,0.0065,40000
LFSYY.OB,02-Jul-2021,19.9125,19.9125,19.9125,19.9125,4100
LGBI.OB,02-Jul-2021,0.0021,0.0024,0.0021,0.0022,3710200
LGBS.OB,02-Jul-2021,0.008,0.008,0.0073,0.0076,25135600
LGDDF.OB,02-Jul-2021,26.35,26.35,26.35,26.35,100
LGDTF.OB,02-Jul-2021,1.25,1.26,1.21,1.23,82300
LGFRY.OB,02-Jul-2021,55.87,56.37,55.33,55.33,2100
LGGNF.OB,02-Jul-2021,3.75,3.75,3.6,3.656,19600
LGGNY.OB,02-Jul-2021,18.21,18.27,18.145,18.19,9400
LGIQ.OB,02-Jul-2021,2.41,2.45,2.4,2.44,60400
LGLOF.OB,02-Jul-2021,0.46,0.4688,0.4311,0.4438,64200
LGMH.OB,02-Jul-2021,0.08,0.08,0.08,0.08,10000
LGNC.OB,02-Jul-2021,300,300,300,300,100
LGNDZ.OB,02-Jul-2021,0.0139,0.02,0.011,0.019,136300
LGRDY.OB,02-Jul-2021,21.35,21.4971,21.32,21.45,1585000
LGTT.OB,02-Jul-2021,0.0006,0.0007,0.0006,0.0006,6288500
LHGI.OB,02-Jul-2021,0.0112,0.0112,0.0112,0.0112,100
LHHMQ.OB,02-Jul-2021,0.1131,0.1131,0.1131,0.1131,600
LIACF.OB,02-Jul-2021,1.58,1.65,1.55,1.645,770500
LICH.OB,02-Jul-2021,0.0151,0.0173,0.015,0.015,80500
LICT.OB,02-Jul-2021,24460,25000,24460,25000,100
LIFS.OB,02-Jul-2021,0.0001,0.0001,0.0001,0.0001,100
LIFZF.OB,02-Jul-2021,37.45,38.63,37.29,38.61,7700
LIGA.OB,02-Jul-2021,0.004,0.0041,0.004,0.004,710000
LIMAF.OB,02-Jul-2021,63.28,63.44,62.64,63.25,1600
LINUF.OB,02-Jul-2021,0.0284,0.0284,0.0284,0.0284,1000
LIOPF.OB,02-Jul-2021,17.55,17.55,17.55,17.55,200
LISMF.OB,02-Jul-2021,0.3655,0.3655,0.3278,0.3376,111400
LITH.OB,02-Jul-2021,0.11,0.11,0.11,0.11,900
LITOF.OB,02-Jul-2021,0.6575,0.676,0.633,0.6422,58800
LIVC.OB,02-Jul-2021,0.1456,0.1456,0.1456,0.1456,500
LKFLF.OB,02-Jul-2021,3.38,3.38,3.38,3.38,1000
LKNCY.OB,02-Jul-2021,11.41,12.59,11.41,12.48,6375500
LKYSF.OB,02-Jul-2021,0.7504,0.765,0.73,0.738,277100
LLBO.OB,02-Jul-2021,0.004,0.005,0.0037,0.0049,33625000
LLDTF.OB,02-Jul-2021,0.7,0.7,0.6499,0.697,10400
LLESY.OB,02-Jul-2021,8,8,8,8,800
LLKKF.OB,02-Jul-2021,0.251,0.2612,0.251,0.2596,709100
LLLI.OB,02-Jul-2021,0.0165,0.0169,0.0143,0.0166,854500
LLND.OB,02-Jul-2021,0.0061,0.0061,0.0061,0.0061,8000
LMBHW.OB,02-Jul-2021,0.03,0.1,0.0175,0.0463,77700
LMEFF.OB,02-Jul-2021,0.3899,0.3925,0.3899,0.3925,600
LMGDF.OB,02-Jul-2021,0.61,0.644,0.61,0.644,22200
LMIBL.OB,02-Jul-2021,25.3,25.3,25.23,25.25,15100
LMLLF.OB,02-Jul-2021,0.0554,0.062,0.0554,0.06,126800
LMMFF.OB,02-Jul-2021,0.12,0.12,0.12,0.12,10000
LMPMY.OB,02-Jul-2021,8.21,8.21,8.21,8.21,500
LMRMF.OB,02-Jul-2021,0.103,0.1095,0.1025,0.1095,217700
LMRXF.OB,02-Jul-2021,0.4211,0.4356,0.4011,0.4356,40300
LMSMF.OB,02-Jul-2021,0.0025,0.0025,0.0025,0.0025,1000
LMTI.OB,02-Jul-2021,0.05,0.05,0.05,0.05,8000
LNBY.OB,02-Jul-2021,1.36,1.36,1,1,900
LNDZF.OB,02-Jul-2021,0.9692,1.0911,0.9692,1.0909,233300
LNGLY.OB,02-Jul-2021,0.085,0.1,0.085,0.09,26000
LNGT.OB,02-Jul-2021,0.0023,0.0024,0.0015,0.0019,458600
LNLHF.OB,02-Jul-2021,0.058,0.058,0.058,0.058,3000
LNNGF.OB,02-Jul-2021,11.825,11.99,11.825,11.88,800
LNNGY.OB,02-Jul-2021,295.5,295.5,295.5,295.5,100
LNSTY.OB,02-Jul-2021,27.61,27.78,27.482,27.77,267700
LNVGF.OB,02-Jul-2021,1.12,1.15,1.12,1.15,300
LNVGY.OB,02-Jul-2021,22.37,22.95,22.37,22.86,47400
LOCMQ.OB,02-Jul-2021,0.003,0.003,0.003,0.003,500
LOGL.OB,02-Jul-2021,0.0013,0.0013,0.0013,0.0013,200
LOGQ.OB,02-Jul-2021,0.142,0.143,0.142,0.143,13200
LOMLF.OB,02-Jul-2021,1,1.03,0.9222,0.9222,49000
LONCF.OB,02-Jul-2021,0.5684,0.5684,0.5684,0.5684,100
LONE.OB,02-Jul-2021,10.5,10.5,10.4,10.4,900
LOTE.OB,02-Jul-2021,0.049,0.049,0.0332,0.0431,143800
LOVFF.OB,02-Jul-2021,0.1353,0.1471,0.1353,0.146,32300
LOWLF.OB,02-Jul-2021,1.2617,1.34,1.2617,1.268,259300
LPBC.OB,02-Jul-2021,7.89,7.89,7.89,7.89,300
LPHM.OB,02-Jul-2021,0.2251,0.29,0.2251,0.2306,49100
LPPI.OB,02-Jul-2021,0.0025,0.0025,0.0021,0.0024,3609400
LPTI.OB,02-Jul-2021,0.0009,0.0009,0.0009,0.0009,100
LPTV.OB,02-Jul-2021,2.4,2.6,2.3,2.6,1800
LQAVF.OB,02-Jul-2021,0.124,0.124,0.108,0.1124,39500
LQMT.OB,02-Jul-2021,0.072,0.0749,0.072,0.0721,519300
LQSIF.OB,02-Jul-2021,5.454,5.47,5.43,5.47,10600
LQWC.OB,02-Jul-2021,0.1723,0.178,0.1688,0.1713,197200
LRAXF.OB,02-Jul-2021,0.6086,0.61,0.5682,0.5729,19500
LRCDF.OB,02-Jul-2021,35.72,35.72,35.6,35.6,1600
LRDC.OB,02-Jul-2021,0.095,0.095,0.0725,0.08,129600
LRDJF.OB,02-Jul-2021,2.7997,2.84,2.7,2.7,3000
LRDR.OB,02-Jul-2021,0.01,0.0104,0.009,0.0097,195600
LRENY.OB,02-Jul-2021,9.04,9.04,8.43,8.43,45700
LRGR.OB,02-Jul-2021,0.12,0.12,0.1,0.1,23700
LRLCF.OB,02-Jul-2021,442.95,442.95,440.27,442.4282,1100
LRLCY.OB,02-Jul-2021,88.47,88.6,88.105,88.475,41800
LRSV.OB,02-Jul-2021,0.0182,0.0182,0.0161,0.0179,491300
LRTNF.OB,02-Jul-2021,1.212,1.243,1.18,1.2,98400
LRTTF.OB,02-Jul-2021,0.499,0.4993,0.499,0.4993,400
LSMG.OB,02-Jul-2021,0.1095,0.1095,0.1095,0.1095,200
LSRCY.OB,02-Jul-2021,37.235,37.235,36.76,37.08,49300
LSYN.OB,02-Jul-2021,3.9,4,3.85,4,17300
LTCCF.OB,02-Jul-2021,0.1694,0.1757,0.1694,0.1698,2500
LTCN.OB,02-Jul-2021,82.25,87.52,80.11,84,24100
LTGHY.OB,02-Jul-2021,6.145,6.2125,6.1,6.17,5000
LTHHF.OB,02-Jul-2021,0.1621,0.1621,0.1589,0.1589,30400
LTHUQ.OB,02-Jul-2021,0.0011,0.0011,0.0011,0.0011,100000
LTMAQ.OB,02-Jul-2021,2.66,2.735,2.55,2.565,400200
LTMCF.OB,02-Jul-2021,0.2718,0.2866,0.2575,0.2803,143200
LTNC.OB,02-Jul-2021,0.0113,0.0114,0.0101,0.0108,35594100
LTRE.OB,02-Jul-2021,0.75,0.75,0.75,0.75,100
LTSA.OB,02-Jul-2021,19.46,19.6,19.05,19.2075,12400
LTSF.OB,02-Jul-2021,22.67,22.67,22.5,22.5,1300
LTSH.OB,02-Jul-2021,22.85,23,22.85,23,4500
LTSK.OB,02-Jul-2021,22.84,22.85,22.84,22.85,2800
LTSL.OB,02-Jul-2021,22.31,22.31,22.25,22.3,700
LTSRF.OB,02-Jul-2021,0.1406,0.1406,0.1406,0.1406,13000
LTTGF.OB,02-Jul-2021,0.0043,0.0068,0.0033,0.0068,97000
LTTSF.OB,02-Jul-2021,0.1258,0.1258,0.1258,0.1258,2000
LTUM.OB,02-Jul-2021,0.395,0.4375,0.395,0.4365,664200
LTUS.OB,02-Jul-2021,0.028,0.0335,0.0261,0.0264,3100
LUCRF.OB,02-Jul-2021,0.6153,0.6153,0.5994,0.61,25600
LUDG.OB,02-Jul-2021,0.0311,0.0311,0.0311,0.0311,200
LUFFF.OB,02-Jul-2021,0.031,0.031,0.031,0.031,2100
LUKEF.OB,02-Jul-2021,0.47,0.47,0.4601,0.47,6700
LUKOY.OB,02-Jul-2021,92.99,93.36,92.87,93.23,30600
LUMIF.OB,02-Jul-2021,0.553,0.593,0.553,0.5833,10900
LUNMF.OB,02-Jul-2021,8.81,9.11,8.81,9.1,51600
LUSI.OB,02-Jul-2021,0.02,0.02,0.02,0.02,45000
LUVU.OB,02-Jul-2021,0.354,0.43,0.354,0.4001,35000
LUXFF.OB,02-Jul-2021,0.2791,0.28,0.2764,0.28,8000
LVCLY.OB,02-Jul-2021,0.1057,0.1057,0.1057,0.1057,700
LVGI.OB,02-Jul-2021,0.0481,0.0481,0.0425,0.0431,216000
LVMHF.OB,02-Jul-2021,789.55,791.36,779.3,789.5,800
LVMUY.OB,02-Jul-2021,156.94,157.81,156.41,157.8,137300
LVNSF.OB,02-Jul-2021,0.322,0.3452,0.322,0.3452,1700
LVRLF.OB,02-Jul-2021,0.2596,0.26,0.2596,0.26,54600
LVVV.OB,02-Jul-2021,0.012,0.017,0.0119,0.0163,22152300
LVXFF.OB,02-Jul-2021,0.3131,0.3131,0.3131,0.3131,300
LWCL.OB,02-Jul-2021,34,34,33.5,34,1200
LWCTF.OB,02-Jul-2021,0.006,0.006,0.0058,0.0058,75400
LWDEF.OB,02-Jul-2021,0.5046,0.5442,0.495,0.5089,21900
LWLG.OB,02-Jul-2021,10.17,10.45,7.31,9.59,4423000
LWLW.OB,02-Jul-2021,2,2.04,2,2.04,500
LXAM.OB,02-Jul-2021,3.35,3.45,3.35,3.45,200
LXENF.OB,02-Jul-2021,0.1246,0.1246,0.1241,0.1241,1500
LXGTF.OB,02-Jul-2021,0.0431,0.05,0.035,0.035,31000
LXRRF.OB,02-Jul-2021,0.0082,0.0082,0.0082,0.0082,1000
LXXGF.OB,02-Jul-2021,0.55,0.57,0.525,0.54,596300
LYSCF.OB,02-Jul-2021,4.1,4.33,4.1,4.2795,53900
LYSDY.OB,02-Jul-2021,4.38,4.38,4.26,4.32,250100
LZAGF.OB,02-Jul-2021,709.26,711.75,707.476,711.75,100
LZAGY.OB,02-Jul-2021,70.73,71.37,70.57,71.37,34100
LZRFY.OB,02-Jul-2021,12.875,13.18,11.9,11.9,2700
MAAL.OB,02-Jul-2021,2.85,2.85,2.85,2.85,5000
MACE.OB,02-Jul-2021,0.61,0.61,0.58,0.61,16900
MADI.OB,02-Jul-2021,0.093,0.105,0.093,0.1038,31900
MAIFF.OB,02-Jul-2021,0.53,0.5371,0.5118,0.5331,232700
MAKAF.OB,02-Jul-2021,0.1592,0.1998,0.155,0.1998,31500
MAKOF.OB,02-Jul-2021,0.3197,0.3238,0.3136,0.315,139500
MAKSF.OB,02-Jul-2021,2.17,2.17,2.17,2.17,2000
MAKSY.OB,02-Jul-2021,4.16,4.23,4.16,4.2,10200
MALJF.OB,02-Jul-2021,8.45,8.66,8.45,8.66,1200
MALRY.OB,02-Jul-2021,41.58,41.58,41.58,41.58,100
MAPPF.OB,02-Jul-2021,0.4845,0.4861,0.4845,0.4861,1700
MAPT.OB,02-Jul-2021,0.0142,0.015,0.0128,0.013,2737500
MARUY.OB,02-Jul-2021,87.3,87.87,87.3,87.85,11700
MARVF.OB,02-Jul-2021,0.1157,0.1282,0.11,0.1162,16000
MARXF.OB,02-Jul-2021,0.27,0.29,0.255,0.26,56300
MASN.OB,02-Jul-2021,0.54,0.54,0.2611,0.425,6800
MAURY.OB,02-Jul-2021,37.86,38.06,37.48,37.48,20300
MAUTF.OB,02-Jul-2021,0.6723,0.695,0.6723,0.6898,9000
MAXD.OB,02-Jul-2021,0.0021,0.0023,0.002,0.0021,18504400
MAYX.OB,02-Jul-2021,0.2,0.4,0.2,0.4,5000
MBCFF.OB,02-Jul-2021,1.36,1.36,1.3,1.35,700
MBCHF.OB,02-Jul-2021,3.7805,3.7805,3.7805,3.7805,500
MBCI.OB,02-Jul-2021,0.001,0.0055,0.001,0.0028,3800
MBGNF.OB,02-Jul-2021,0.09,0.09,0.09,0.09,1000
MBLV.OB,02-Jul-2021,0.075,0.075,0.045,0.045,10200
MBNKF.OB,02-Jul-2021,1.4,1.43,1.4,1.43,2300
MBXBF.OB,02-Jul-2021,0.436,0.436,0.4353,0.4353,3000
MBYMF.OB,02-Jul-2021,0.1497,0.15,0.145,0.145,25000
MCARY.OB,02-Jul-2021,28.09,28.09,27.69,27.86,3000
MCCX.OB,02-Jul-2021,0.15,0.15,0.1288,0.14,5400
MCDIF.OB,02-Jul-2021,0.4616,0.48,0.4616,0.4636,9500
MCDMF.OB,02-Jul-2021,0.0506,0.0506,0.0458,0.0473,6100
MCELQ.OB,02-Jul-2021,0.005,0.005,0.005,0.005,215500
MCEM.OB,02-Jul-2021,109.9,109.9,109.01,109.01,200
MCESF.OB,02-Jul-2021,2.0373,2.0373,2.023,2.0361,4000
MCET.OB,02-Jul-2021,0.0011,0.0013,0.0011,0.0012,26968600
MCHOY.OB,02-Jul-2021,8.335,8.34,8.18,8.18,1900
MCHVF.OB,02-Jul-2021,1.5,1.5,1.5,1.5,5000
MCIC.OB,02-Jul-2021,0.0055,0.0065,0.0055,0.0065,176200
MCKRF.OB,02-Jul-2021,0.05,0.05,0.05,0.05,41900
MCLDF.OB,02-Jul-2021,1.41,1.53,1.3818,1.4,82600
MCOA.OB,02-Jul-2021,0.0059,0.0063,0.0058,0.0059,16731200
MCPH.OB,02-Jul-2021,12.6,12.6,12.6,12.6,500
MCREF.OB,02-Jul-2021,0.15,0.1641,0.1491,0.1614,91100
MCURF.OB,02-Jul-2021,0.375,0.375,0.349,0.3635,200200
MCVT.OB,02-Jul-2021,5,5.39,4.78,5.39,3200
MDBIF.OB,02-Jul-2021,0.007,0.007,0.007,0.007,45000
MDCE.OB,02-Jul-2021,0.0132,0.0132,0.0122,0.013,421800
MDCN.OB,02-Jul-2021,0.0007,0.0007,0.0005,0.0006,329227500
MDEX.OB,02-Jul-2021,0.68,0.68,0.68,0.68,22000
MDGC.OB,02-Jul-2021,0.0007,0.0008,0.0007,0.0008,4177000
MDIBY.OB,02-Jul-2021,11.625,11.66,11.625,11.63,7100
MDIN.OB,02-Jul-2021,0.0001,0.0001,0.0001,0.0001,4900000
MDMN.OB,02-Jul-2021,0.0027,0.0027,0.0023,0.0025,11856400
MDMP.OB,02-Jul-2021,0.2179,0.2179,0.1413,0.1465,12769600
MDRM.OB,02-Jul-2021,0.029,0.029,0.029,0.029,127200
MDRNF.OB,02-Jul-2021,1.12,1.1621,1.1,1.1621,2500
MDTC.OB,02-Jul-2021,0.05,0.0689,0.05,0.05,23100
MDVT.OB,02-Jul-2021,44.6,44.6,44.6,44.6,200
MDWK.OB,02-Jul-2021,0.037,0.037,0.0301,0.0355,8900
MEAUF.OB,02-Jul-2021,0.292,0.2924,0.2913,0.292,125000
MEDD.OB,02-Jul-2021,0.0099,0.0099,0.0099,0.0099,10000
MEDH.OB,02-Jul-2021,0.0045,0.0051,0.0039,0.0048,10190200
MEDIF.OB,02-Jul-2021,0.39,0.39,0.3629,0.3748,179000
MEDXF.OB,02-Jul-2021,5.88,6.04,5.88,6,31800
MEEC.OB,02-Jul-2021,1.05,1.06,1.03,1.06,34700
MEGEF.OB,02-Jul-2021,7.338,7.338,7.13,7.31,129400
MEGGY.OB,02-Jul-2021,13.2,13.2,13.2,13.2,200
MEGH.OB,02-Jul-2021,0.1451,0.3869,0.1451,0.3869,900
MEIL.OB,02-Jul-2021,0.255,0.3,0.255,0.2675,8700
MEMI.OB,02-Jul-2021,0.0015,0.0015,0.0012,0.0012,44300
MENB.OB,02-Jul-2021,0.0581,0.0581,0.0581,0.0581,4200
MENC.OB,02-Jul-2021,0.05,0.155,0.05,0.155,800
MENEF.OB,02-Jul-2021,0.57,0.57,0.527,0.5552,301400
MENXF.OB,02-Jul-2021,0.0238,0.0238,0.0238,0.0238,27800
MEOBF.OB,02-Jul-2021,1.5,1.5,1.5,1.5,1000
MEXGF.OB,02-Jul-2021,0.11,0.115,0.0969,0.1038,185900
MFMLF.OB,02-Jul-2021,0.0524,0.0524,0.0524,0.0524,100
MFON.OB,02-Jul-2021,1.71,1.72,1.65,1.68,54500
MFST.OB,02-Jul-2021,0.0015,0.0017,0.0014,0.0016,73173700
MGAFF.OB,02-Jul-2021,0.1911,0.1984,0.1907,0.194,392700
MGAWY.OB,02-Jul-2021,13.28,13.36,13.28,13.36,400
MGCLF.OB,02-Jul-2021,0.03,0.034,0.03,0.034,138200
MGDDY.OB,02-Jul-2021,32.13,32.16,31.9935,32.12,67800
MGDPF.OB,02-Jul-2021,2.745,2.745,2.6401,2.66,60800
MGHCF.OB,02-Jul-2021,0.08,0.08,0.0749,0.075,16200
MGIDF.OB,02-Jul-2021,0.0502,0.0502,0.0502,0.0502,2500
MGLDF.OB,02-Jul-2021,0.0356,0.0356,0.03,0.0325,71200
MGLQF.OB,02-Jul-2021,0.8413,0.8413,0.77,0.827,91300
MGLUY.OB,02-Jul-2021,17.22,17.22,17.22,17.22,100
MGMLF.OB,02-Jul-2021,0.379,0.379,0.3484,0.368,334800
MGON.OB,02-Jul-2021,0.0172,0.02,0.0172,0.0184,237300
MGPHF.OB,02-Jul-2021,0.56,0.58,0.56,0.5712,39100
MGROF.OB,02-Jul-2021,1.35,1.35,1.35,1.35,1000
MGRUF.OB,02-Jul-2021,5.3414,5.3414,5.3414,5.3414,400
MGTI.OB,02-Jul-2021,0.0423,0.0448,0.042,0.0423,771500
MGUY.OB,02-Jul-2021,0.0656,0.0675,0.0595,0.0675,114700
MGWFF.OB,02-Jul-2021,0.044,0.0445,0.044,0.0445,15500
MGXMF.OB,02-Jul-2021,0.0479,0.0488,0.04,0.045,75200
MGYOY.OB,02-Jul-2021,3.615,3.615,3.615,3.615,4300
MHGU.OB,02-Jul-2021,22.28,22.95,22.28,22.95,600
MHGVY.OB,02-Jul-2021,26.245,26.245,25.951,26.12,17300
MHHC.OB,02-Jul-2021,0.3421,0.3421,0.3421,0.3421,200
MHIVF.OB,02-Jul-2021,2.8202,2.86,2.81,2.8215,2300
MHTX.OB,02-Jul-2021,0.0298,0.0311,0.0286,0.0286,22100
MHTZF.OB,02-Jul-2021,0.014,0.014,0.014,0.014,1000
MHVYF.OB,02-Jul-2021,30.73,30.73,30,30.01,2200
MICCF.OB,02-Jul-2021,39.33,39.33,39.33,39.33,500
MICR.OB,02-Jul-2021,3.35,3.35,2.97,2.97,14800
MIDLF.OB,02-Jul-2021,0.5539,0.5695,0.5539,0.56,4600
MIELY.OB,02-Jul-2021,28,28,27.68,27.68,40000
MIFF.OB,02-Jul-2021,32.45,32.45,32.45,32.45,200
MIGI.OB,02-Jul-2021,0.78,0.78,0.685,0.6925,41500
MIKP.OB,02-Jul-2021,0.0004,0.0004,0.0004,0.0004,1510000
MILC.OB,02-Jul-2021,0.74,0.74,0.695,0.695,8500
